ID,Продукт,Регион,по,Правообладатель,Новое назавание
19184938,Taiko no Tatsujin: Rhythm Festival - The Setlist Edition,RUB,ИГРЫ. Bandai Namco Ent. (Genba),Genba,Taiko no Tatsujin: Rhythm Festival - The Setlist Edition RUB
19184959,WARCANA,USD,USD (CIS) ИГРЫ. Team17,Team17,WARCANA USD
19184960,WARCANA - Ultimate Edition,USD,USD (CIS) ИГРЫ. Team17,Team17,WARCANA - Ultimate Edition USD
19185067,Necroking,RU,ИГРЫ. ALAWAR,ALAWAR,Necroking RU
19185088,Breachway,RU,ИГРЫ. Hooded Horse,Hooded Horse,Breachway RU
19185091,Breachway,RUB,NZD GAMES. Hooded Horse,Hooded Horse,Breachway RUB
19185092,Breachway,NOK,NOK ИГРЫ. Hooded Horse,Hooded Horse,Breachway NOK
19185095,Harry Potter: Quidditch Champions,EU,EU ИГРЫ. Warner Bros. Games 2 (Genba),Genba,Harry Potter: Quidditch Champions EU
19185096,Harry Potter: Quidditch Champions - Deluxe Edition,EU,EU ИГРЫ. Warner Bros. Games 2 (Genba),Genba,Harry Potter: Quidditch Champions - Deluxe Edition EU
19185099,Harry Potter: Quidditch Champions,USD,USD (CIS) ИГРЫ. Warner Bros. Games 2 (Genba),Genba,Harry Potter: Quidditch Champions USD
19185100,Harry Potter: Quidditch Champions - Deluxe Edition,USD,USD (CIS) ИГРЫ. Warner Bros. Games 2 (Genba),Genba,Harry Potter: Quidditch Champions - Deluxe Edition USD
19185104,Dead Cells: DLC Bundle,EUR,EU ИГРЫ. Motion Twin (Genba),Genba,Dead Cells: DLC Bundle EUR
19185105,Dead Cells: Fatal Falls,EUR,EU ИГРЫ. Motion Twin (Genba),Genba,Dead Cells: Fatal Falls EUR
19185106,Dead Cells: Medley of Pain Bundle,EUR,EU ИГРЫ. Motion Twin (Genba),Genba,Dead Cells: Medley of Pain Bundle EUR
19185107,Dead Cells: Return to Castlevania,EUR,EU ИГРЫ. Motion Twin (Genba),Genba,Dead Cells: Return to Castlevania EUR
19185108,Dead Cells: Return To Castlevania Bundle,EUR,EU ИГРЫ. Motion Twin (Genba),Genba,Dead Cells: Return To Castlevania Bundle EUR
19185110,Dead Cells: The Queen and the Sea,EUR,EU ИГРЫ. Motion Twin (Genba),Genba,Dead Cells: The Queen and the Sea EUR
19185131,Depersonalization,RUB,ИГРЫ. Gamera Games (Genba),Genba,Depersonalization RUB
19185138,Warriors of the Nile,RUB,RUB GAMES. Gamirror Games (Genba),Genba,Warriors of the Nile RUB
19185142,The Rewinder,RUB,ИГРЫ. Gamera Games (Genba),Genba,The Rewinder RUB
19185154,REKA,RU,ИГРЫ. Fireshine Games (Genba),Genba,REKA RU
19185156,REKA,EU,EU ИГРЫ. Fireshine Games (Genba),Genba,REKA EU
19185158,Until Dawn™,Genba,Genba,(Genba),Until Dawn™ Genba
19185160,Until Dawn™,UAH,UAH ИГРЫ. PlayStation PC LLC (Genba),Genba,Until Dawn™ UAH
19185161,Until Dawn™,PLN,PLN ИГРЫ. PlayStation PC LLC (Genba),Genba,Until Dawn™ PLN
19185170,Dying Light: Definitive Edition,,Techland,Techland,Dying Light: Definitive Edition 
19185181,Drill Core,RUB ,RUB GAMES. tinyBuild (Genba),Genba,Drill Core RUB 
19185192,MARVEL vs. CAPCOM Fighting Collection: Arcade Classics,EUR,EU ИГРЫ. Capcom (Genba),Genba,MARVEL vs. CAPCOM Fighting Collection: Arcade Classics EUR
19185197,God's Trigger O.M.G. Edition,NOK,NOK ИГРЫ. Techland,Techland,God's Trigger O.M.G. Edition NOK
19185212,GreedFall II: The Dying World,RU,ИГРЫ. Nacon,Nacon,GreedFall II: The Dying World RU
19185218,GreedFall II: The Dying World,EU,EU ИГРЫ. Nacon,Nacon,GreedFall II: The Dying World EU
19185219,Dying Light: Definitive Edition,PLN,PLN ИГРЫ. Techland,Techland,Dying Light: Definitive Edition PLN
19185221,Dying Light: Enhanced Edition,PLN,PLN ИГРЫ. Techland,Techland,Dying Light: Enhanced Edition PLN
19185223,GreedFall II: The Dying World,NOK,NOK ИГРЫ. Nacon,Nacon,GreedFall II: The Dying World NOK
19185264,Dying Light: Definitive 10th Anniversary Edition,USD (TRY) ,USD (TRY) GAMES. Techland,Techland,Dying Light: Definitive 10th Anniversary Edition USD (TRY) 
19185319,Against the Storm - Keepers of the Stone,RU,ИГРЫ. Hooded Horse,Hooded Horse,Against the Storm - Keepers of the Stone RU
19185323,Against the Storm - Keepers of the Stone,NOK,NOK ИГРЫ. Hooded Horse,Hooded Horse,Against the Storm - Keepers of the Stone NOK
19185324,Against the Storm - Keepers of the Stone,NZD,NZD ИГРЫ. Hooded Horse,Hooded Horse,Against the Storm - Keepers of the Stone NZD
19185329,Broken Sword - Shadow of the Templars: Reforged,RU,ИГРЫ. Revolution Software,Revolution Software,Broken Sword - Shadow of the Templars: Reforged RU
19185355,Beyond a Steel Sky,RUB,ИГРЫ. Revolution Software,Revolution Software,Beyond a Steel Sky RUB
19185356,Broken Sword 2: The Smoking Mirror - Remastered,RUB,ИГРЫ. Revolution Software,Revolution Software,Broken Sword 2: The Smoking Mirror - Remastered RUB
19185357,Broken Sword 3: The Sleeping Dragon,RUB,ИГРЫ. Revolution Software,Revolution Software,Broken Sword 3: The Sleeping Dragon RUB
19185358,Broken Sword 4: The Angel of Death,RUB,ИГРЫ. Revolution Software,Revolution Software,Broken Sword 4: The Angel of Death RUB
19185359,Broken Sword 5: The Serpent's Curse,RUB,ИГРЫ. Revolution Software,Revolution Software,Broken Sword 5: The Serpent's Curse RUB
19185370,Train Sim World® 5,EUR,EU ИГРЫ. Dovetail (Genba),Genba,Train Sim World® 5 EUR
19185377,God of War Ragnarök - Deluxe Edition,USD,USD ИГРЫ. PlayStation PC LLC (Stock),Genba,God of War Ragnarök - Deluxe Edition USD
19185382,SILENT HILL 2,EUR,EU ИГРЫ. Konami (Genba),Genba,SILENT HILL 2 EUR
19185397,The Forever Winter,USD,USD (CIS) ИГРЫ. Green Man Gaming 3,Green Man Gaming 3,The Forever Winter USD
19185403,Legacy of Kain™ Soul Reaver 1&2 Remastered,KRW,KRW ИГРЫ. Aspyr,Aspyr,Legacy of Kain™ Soul Reaver 1&2 Remastered KRW
19185454,Mortal Kombat 1: Khaos Reigns Kollection,USD,USD (CIS) ИГРЫ. Warner Bros. Games 2 (Genba),Genba,Mortal Kombat 1: Khaos Reigns Kollection USD
19185457,Mortal Kombat 1: Khaos Reigns Kollection,EUR,EU ИГРЫ. Warner Bros. Games 2 (Genba),Genba,Mortal Kombat 1: Khaos Reigns Kollection EUR
19185470,Castlevania Dominus Collection,EUR,EU ИГРЫ. Konami (Genba),Genba,Castlevania Dominus Collection EUR
19185473,SYNDUALITY Echo of Ada,,Genba,Genba,SYNDUALITY Echo of Ada 
19185481,Golden Lap,RUB,ИГРЫ. Plug-in-Digital,Plug-in-Digital,Golden Lap RUB
19185489,Content Warning,EUR,EU ИГРЫ. Landfall (Genba),Genba,Content Warning EUR
19185490,Content Warning,RUB,ИГРЫ. Landfall (Genba),Genba,Content Warning RUB
19185527,Dave The Diver - Deluxe Edition,USD,USD (CIS) ИГРЫ. Nexon Korea Corporation (Genba),Genba,Dave The Diver - Deluxe Edition USD
19185534,Amber Isle,EUR,EU ИГРЫ. Team17,Team17,Amber Isle EUR
19185566,Teslagrad 2,KZT ,KZT GAMES. Maximum Entertainment (Genba),Genba,Teslagrad 2 KZT 
19185627,Recycling Center Simulator,RUB,ИГРЫ. PlayWay SA (Genba),Genba,Recycling Center Simulator RUB
19185639,Shapez,EUR,EU ИГРЫ. TOBSPR IT SOLUTIONS UG & Co. KG (Genba),Genba,Shapez EUR
19185649,Monster Hunter Wilds,CIS,USD (CIS) GAMES. Capcom (Genba),Genba,Monster Hunter Wilds CIS
19185650,Monster Hunter Wilds - Premium Deluxe Edition,CIS,USD (CIS) GAMES. Capcom (Genba),Genba,Monster Hunter Wilds - Premium Deluxe Edition CIS
19185651,Monster Hunter Wilds - Deluxe Edition,CIS,USD (CIS) GAMES. Capcom (Genba),Genba,Monster Hunter Wilds - Deluxe Edition CIS
19185652,Monster Hunter Wilds,KZT,KZT GAMES. Capcom (Genba),Genba,Monster Hunter Wilds KZT
19185653,Monster Hunter Wilds - Premium Deluxe Edition,KZT,KZT GAMES. Capcom (Genba),Genba,Monster Hunter Wilds - Premium Deluxe Edition KZT
19185654,Monster Hunter Wilds - Deluxe Edition,KZT,KZT GAMES. Capcom (Genba),Genba,Monster Hunter Wilds - Deluxe Edition KZT
19185663,Kingdom Come: Deliverance II,EUR,EUR GAMES. PLAION (Tier 3),PLAION (Tier 3),Kingdom Come: Deliverance II / Tier 3
19185665,Kingdom Come: Deliverance II - Gold Edition,EUR,EUR GAMES. PLAION (Tier 1),PLAION (Tier 1),Kingdom Come: Deliverance II - Gold Edition / Tier 1
19185666,Kingdom Come: Deliverance II - Gold Edition,EUR,EUR GAMES. PLAION (Tier 3),PLAION (Tier 3),Kingdom Come: Deliverance II - Gold Edition / Tier 3
19185681,Worshippers of Cthulhu,USD,USD (CIS) ИГРЫ. Green Man Gaming 3,Green Man Gaming,Worshippers of Cthulhu USD
19185698,Karate Survivor,RUB,ИГРЫ. ALAWAR, ALAWAR,Karate Survivor RUB
19185741,Age of Darkness: Final Stand,EUR,EUR GAMES. PLAYSIDE STUDIOS LTD (Genba),Genba,Age of Darkness: Final Stand EUR
19185742,Age of Darkness: Final Stand,RUB,RUB GAMES. PLAYSIDE STUDIOS LTD (Genba),Genba,Age of Darkness: Final Stand RUB
19185759,AWAKEN - Astral Blade,,Genba,Genba,AWAKEN - Astral Blade 
19185774,Horizon Zero Dawn™ Remastered,EUR,EUR GAMES. PlayStation PC LLC (Genba),Genba,Horizon Zero Dawn™ Remastered EUR
19185776,Horizon Zero Dawn™ Remastered,UAH,UAH ИГРЫ. PlayStation PC LLC (Genba),Genba,Horizon Zero Dawn™ Remastered UAH
19185778,Horizon Zero Dawn™ Remastered,PLN,PLN ИГРЫ. PlayStation PC LLC (Genba),Genba,Horizon Zero Dawn™ Remastered PLN
19185785,LEGO® Harry Potter™ Collection,EUR,EUR GAMES. Warner Bros. Games 2 (Genba),Genba,LEGO® Harry Potter™ Collection EUR
19185788,LEGO® Horizon Adventures™,PLN,PLN ИГРЫ. PlayStation PC LLC (Genba),Genba,LEGO® Horizon Adventures™ PLN
19185790,LEGO® Horizon Adventures™,UAH,UAH ИГРЫ. PlayStation PC LLC (Genba),Genba,LEGO® Horizon Adventures™ UAH
19185792,Warriors of the Nile 2,RUB,RUB GAMES. Gamirror Games (Genba),Genba,Warriors of the Nile 2 RUB
19185796,Keplerth,RUB,ИГРЫ. Gamera Games (Genba),Genba,Keplerth RUB
19185811,Metro 2033 Redux,EU,EU ИГРЫ. PLAION (Tier 1),PLAION (Tier 1),Metro 2033 Redux EU
19185812,Metro Exodus,EU,EU ИГРЫ. PLAION (Tier 1),PLAION (Tier 1),Metro Exodus EU
19185827,Outward Definitive Edition,EUR,EUR GAMES. PLAION (Tier 1),PLAION,Outward Definitive Edition / Tier 1 
19185880,Garfield Kart,EUR,EUR GAMES. Microids (Genba),Genba,Garfield Kart EUR
19185882,Horse Tales: Emerald Valley Ranch,EUR,EU ИГРЫ. Microids (Genba),Genba,Horse Tales: Emerald Valley Ranch EUR
19186036,Preserve,RUB,RUB GAMES. Plug-in-Digital,Plug-in-Digital,Preserve RUB
19186038,Thrive: Heavy Lies The Crown,EUR,EUR GAMES. PLAYSIDE STUDIOS LTD (Genba),Genba,Thrive: Heavy Lies The Crown EUR
19186059,LEGO® Horizon Adventures™ Digital Deluxe Edition,UAH,UAH ИГРЫ. PlayStation PC LLC (Genba),Genba,LEGO® Horizon Adventures™ Digital Deluxe Edition UAH
19186061,LEGO® Horizon Adventures™ Digital Deluxe Edition,PLN,PLN ИГРЫ. PlayStation PC LLC (Genba),Genba,LEGO® Horizon Adventures™ Digital Deluxe Edition PLN
19186079,Tales of the Neon Sea,RUB,ИГРЫ. Plug-in-Digital,Plug-in-Digital,Tales of the Neon Sea RUB
19186080,New Arc Line,RUB,ИГРЫ. Fulqrum Publishing,Fulqrum Publishing,New Arc Line RUB
19186082,Pathfinder: Wrath of the Righteous - Game of the Year Edition,RUB,ИГРЫ. META Publishing,Postmeta Games Limited (META Publishing),Pathfinder: Wrath of the Righteous - Game of the Year Edition RUB
19186089,"Warhammer 40,000: Inquisitor - Martyr - Hierophant Class",EUR,EU ИГРЫ. NeocoreGames (Genba),Genba,"Warhammer 40,000: Inquisitor - Martyr - Hierophant Class EUR"
19186091,The Rise of the Golden Idol,RUB,ИГРЫ. Playstack (Genba),Genba,The Rise of the Golden Idol RUB
19186092,The Rise of the Golden Idol,EUR,EU ИГРЫ. Playstack (Genba),Genba,The Rise of the Golden Idol EUR
19186093,Old Man's Journey,RUB,ИГРЫ. Plug-in-Digital,Plug-in-Digital,Old Man's Journey RUB
19186097,Sorry We're Closed,RUB,ИГРЫ. Akupara Games (Genba),Genba,Sorry We're Closed RUB
19186098,Destiny 2: The Light & Darkness Collection,USD,USD (CIS) ИГРЫ. Bungie (Genba),Genba,Destiny 2: The Light & Darkness Collection USD
19186099,Destiny 2: The Light & Darkness Collection,EUR,EUR GAMES. Bungie (Genba),Genba,Destiny 2: The Light & Darkness Collection EUR
19186103,V Rising,RUB,ИГРЫ. Stunlock Studios (Genba),Genba,V Rising RUB
19186106,V Rising - Dracula's Relics Pack,RUB,ИГРЫ. Stunlock Studios (Genba),Genba,V Rising - Dracula's Relics Pack RUB
19186108,V Rising - Sinister Evolution Pack,RUB,ИГРЫ. Stunlock Studios (Genba),Genba,V Rising - Sinister Evolution Pack RUB
19186109,V Rising - Legacy of Castlevania Premium Pack,RUB,ИГРЫ. Stunlock Studios (Genba),Genba,V Rising - Legacy of Castlevania Premium Pack RUB
19186126,HELLDIVERS™ Digital Deluxe Edition,UAH,UAH GAMES. PlayStation PC LLC (Genba),Genba,HELLDIVERS™ Digital Deluxe Edition UAH
19186127,HELLDIVERS™ Dive Harder Edition,UAH,UAH GAMES. PlayStation PC LLC (Genba),Genba,HELLDIVERS™ Dive Harder Edition UAH
19186187,MXGP 24: The Official Game,RUB,ИГРЫ. Nacon, Nacon,MXGP 24: The Official Game RUB
19186189,MXGP 24: The Official Game,EUR,EU ИГРЫ. Nacon, Nacon,MXGP 24: The Official Game EUR
19186215,Tiny Rails,RUB,RUB GAMES. Plug-in-Digital,Plug-in-Digital,Tiny Rails RUB
19186217,Pixel Cafe,RUB,RUB GAMES. Plug-in-Digital,Plug-in-Digital,Pixel Cafe RUB
19186219,Squad Commander Edition,RUB,ИГРЫ. Offworld Industries,Offworld Industries,Squad Commander Edition RUB
19186231,Guardians of the Sanctree,CNY,CNY GAMES. H2 Interactive (Genba),H2 Interactive (Genba),Guardians of the Sanctree CNY
19186251,Space Architect,RUB,RUB GAMES. PlayWay SA (Genba),Genba,Space Architect RUB
19186264,RollerCoaster Tycoon®: Deluxe,EUR,"EU ИГРЫ. Atari Interactive, Inc. (Genba)",Genba,RollerCoaster Tycoon®: Deluxe EUR
19186267,Windblown,RUB,ИГРЫ. Motion Twin (Genba),Genba,Windblown RUB
19186285,Wizardry: Proving Grounds of the Mad Overlord,EUR,"EUR GAMES. Atari Interactive, Inc. (Genba)","Atari Interactive, Inc. (Genba)",Wizardry: Proving Grounds of the Mad Overlord EUR
19186297,Tomb Raider IV-VI Remastered,CIS,USD (CIS) GAMES. Aspyr,Aspyr,Tomb Raider IV-VI Remastered CIS
19186300,Tomb Raider IV-VI Remastered,KRW,KRW GAMES. Aspyr,Aspyr,Tomb Raider IV-VI Remastered KRW
19186330,Lost in Play,UAH,UAH GAMES. Joystick Ventures Publishing (Genba),Genba,Lost in Play UAH
19186333,Do Not Feed the Monkeys 2099,UAH,UAH GAMES. Joystick Ventures Publishing (Genba),Genba,Do Not Feed the Monkeys 2099 UAH
19186334,Uncle Chop's Rocket Shop,RUB,ИГРЫ. Kasedo Games (Genba),Genba,Uncle Chop's Rocket Shop RUB
19186335,BLEACH Rebirth of Souls,RUB,RUB GAMES. Bandai Namco Ent. (Genba),Genba,BLEACH Rebirth of Souls RUB
19186336,BLEACH Rebirth of Souls - Deluxe Edition,RUB,RUB GAMES. Bandai Namco Ent. (Genba),Genba,BLEACH Rebirth of Souls - Deluxe Edition RUB
19186337,BLEACH Rebirth of Souls - Ultimate Edition,RUB,RUB GAMES. Bandai Namco Ent. (Genba),Genba,BLEACH Rebirth of Souls - Ultimate Edition RUB
19186338,BLEACH Rebirth of Souls,EUR,EUR GAMES. Bandai Namco Ent. 2 (Genba),Genba,BLEACH Rebirth of Souls EUR
19186347,FREE DUROV,RUB ,RUB GAMES. RASKUMAR TEAM,RASKUMAR TEAM,FREE DUROV RUB 
19186348,Ready or Not: Dark Waters,USD,USD (CIS) ИГРЫ. Green Man Gaming 2,Green Man Gaming 2,Ready or Not: Dark Waters USD
19186354,Wild Woods,RUB,ИГРЫ. Daedalic, Daedalic,Wild Woods RUB
19186362,VOIN,RUB,ИГРЫ. tinyBuild (Genba),Genba,VOIN RUB
19186369,Smilemo,CNY,CNY GAMES. H2 Interactive (Genba),Genba,Smilemo CNY
19186373,Taxi Life: A City Driving Simulator - Christmas Cosmetic Pack,NZD,NZD ИГРЫ. Nacon, Nacon,Taxi Life: A City Driving Simulator - Christmas Cosmetic Pack NZD
